datetime,pid1.pv,pid1.mv,pid1.sv,pid1.kp,pid1.Ti,pid1.Td[bool]
2025-03-12 20:48:25,0.2499997157928942,11.07353929489547,0.25,120,2,0
2025-03-12 20:48:30,0.24999966464369472,11.07354744493724,0.25,120,2,0
2025-03-12 20:48:35,0.24999961971548784,11.07355511802914,0.25,120,2,0
2025-03-12 20:48:40,0.24999958060921845,11.073562327126155,0.25,120,2,0
2025-03-12 20:48:45,0.24999954693916518,11.073569085897555,0.25,120,2,0
2025-03-12 20:48:50,0.24999951833329248,11.073575408602526,0.25,120,2,0
2025-03-12 20:48:55,0.24999949443351238,11.073581309975063,0.25,120,2,0
2025-03-12 20:49:00,0.24999947489586338,11.073586805117762,0.25,120,2,0
2025-03-12 20:49:05,0.2499994593906136,11.073591909404053,0.25,120,2,0
2025-03-12 20:49:10,0.24999944760229478,11.073596638388546,0.25,120,2,0
2025-03-12 20:49:15,0.24999943922967355,11.073601007725053,0.25,120,2,0
2025-03-12 20:49:20,0.24999943398566615,11.073605033091942,0.25,120,2,0
2025-03-12 20:49:25,0.24999943159720203,11.073608730124423,0.25,120,2,0
2025-03-12 20:49:30,0.24999943180504194,11.073612114353383,0.25,120,2,0
2025-03-12 20:49:35,0.2499994343635554,11.073615201150435,0.25,120,2,0
2025-03-12 20:49:40,0.24999943904046248,11.07361800567881,0.25,120,2,0
2025-03-12 20:49:45,0.24999944561654408,11.073620542849753,0.25,120,2,0
2025-03-12 20:49:50,0.2499994538853252,11.073622827284066,0.25,120,2,0
2025-03-12 20:49:55,0.24999946365273482,11.073624873278504,0.25,120,2,0
2025-03-12 20:50:00,0.24999947473674602,11.073626694776683,0.25,120,2,0
2025-03-12 20:50:05,0.24999948696700003,11.073628305344204,0.25,120,2,0
2025-03-12 20:50:10,0.24999950018441677,11.073629718147693,0.25,120,2,0
2025-03-12 20:50:15,0.24999951424079525,11.073630945937506,0.25,120,2,0
2025-03-12 20:50:20,0.2499995289984061,11.073632001033765,0.25,120,2,0
2025-03-12 20:50:25,0.24999954432957905,11.073632895315537,0.25,120,2,0
2025-03-12 20:50:30,0.2499995601162871,11.073633640212847,0.25,120,2,0
2025-03-12 20:50:35,0.24999957624972982,11.07363424670134,0.25,120,2,0
2025-03-12 20:50:40,0.24999959262991736,11.073634725299334,0.25,120,2,0
2025-03-12 20:50:45,0.249999609165257,11.073635086067036,0.25,120,2,0
2025-03-12 20:50:50,0.24999962577214355,11.073635338607787,0.25,120,2,0
2025-03-12 20:50:55,0.2499996423745552,11.073635492071059,0.25,120,2,0
2025-03-12 20:51:00,0.24999965890365558,11.073635555157079,0.25,120,2,0
2025-03-12 20:51:05,0.24999967529740372,11.073635536122879,0.25,120,2,0
2025-03-12 20:51:10,0.249999691500172,11.073635442789652,0.25,120,2,0
2025-03-12 20:51:15,0.24999970746237385,11.073635282551187,0.25,120,2,0
2025-03-12 20:51:20,0.24999972314010083,11.073635062383344,0.25,120,2,0
2025-03-12 20:51:25,0.24999973849477067,11.073634788854342,0.25,120,2,0
2025-03-12 20:51:30,0.24999975349278605,11.07363446813578,0.25,120,2,0
2025-03-12 20:51:35,0.24999976810520483,11.073634106014296,0.25,120,2,0
